m	c	logL
-1.54533256917924610718e+01	7.97053968310494465044e-01       -2.374506e+06
-1.52663450619676499542e+01	-5.39322344153974064795e-02       -2.359933e+06
-1.45751069659128376088e+01	-4.30688051035707264447e+00       -2.348893e+06
-1.39453577059421558459e+01	-8.05699777038184805633e+00       -2.335697e+06
-1.61903588635770070425e+01	6.80585703720652013260e+00       -2.334184e+06
-1.55581575423244196088e+01	2.77878581489063680721e+00       -2.326462e+06
-1.59558591871600334855e+01	5.75134059607468284270e+00       -2.314971e+06
2.11533752500834637544e+01	8.35968684392585537068e+00       -2.306992e+06
-1.52870660128683546475e+01	1.51392403091471372534e+00       -2.306493e+06
-1.62628439988017667872e+01	8.82484841467842429097e+00       -2.278516e+06
-1.41324126388502531171e+01	-4.83103189856177195338e+00       -2.259757e+06
-1.47329356108670310732e+01	-8.82491128034399219260e-01       -2.259456e+06
-1.57889429174990496563e+01	6.28864294183349858969e+00       -2.254524e+06
-1.51785888640295727470e+01	2.26622612901710418498e+00       -2.252261e+06
-1.46677174879955529718e+01	-8.13479508857311017778e-01       -2.241057e+06
2.23262567932982349816e+01	-1.62162233206775274752e+00       -2.223770e+06
-1.50429223577485515762e+01	2.69883568025413733693e+00       -2.203727e+06
-1.38710214127552777796e+01	-4.99883029167506176549e+00       -2.202727e+06
2.06439886790743720724e+01	8.20823772804370044298e+00       -2.177803e+06
-1.31536602724452045265e+01	-8.50769108531779494342e+00       -2.160460e+06
-1.52622429007809508050e+01	5.46299325492231258039e+00       -2.157332e+06
-1.37941248877442674825e+01	-4.03615567979008638133e+00       -2.149120e+06
-1.52932703913552394681e+01	5.95096987682763334249e+00       -2.147449e+06
-1.29721567941310560457e+01	-9.08515004968451655998e+00       -2.138623e+06
-1.38746532217417293253e+01	-2.94853130856196177234e+00       -2.128842e+06
2.23576195299564872698e+01	-5.04495667158805627395e+00       -2.109712e+06
-1.37697172371013216718e+01	-2.87722243786722220449e+00       -2.101550e+06
2.03648294001958340971e+01	7.91959696176746597018e+00       -2.101153e+06
-1.48971581303418858511e+01	4.71151480137011979821e+00       -2.097518e+06
-1.30319687662852867760e+01	-7.36894633103156504461e+00       -2.090172e+06
2.26533986664828397295e+01	-7.90492380061015698089e+00       -2.080177e+06
-1.31270368396002474753e+01	-6.25988404519843832929e+00       -2.072430e+06
-1.28723034652326724370e+01	-7.75850740482461720404e+00       -2.066951e+06
-1.33775092963841348848e+01	-4.26345717309354022007e+00       -2.059385e+06
-1.35764620976159164911e+01	-2.71815051567215526518e+00       -2.050767e+06
-1.37006858379611209386e+01	-1.79107373845937889456e+00       -2.046848e+06
-1.33395905602392090827e+01	-3.95758601102873974753e+00       -2.039733e+06
-1.37936717972031868129e+01	-9.49693299490418585407e-01       -2.038796e+06
-1.37353017324270982868e+01	-8.89656843878016689864e-01       -2.023212e+06
-1.52890577777023555228e+01	9.86415670201198935274e+00       -2.011403e+06
2.05757748634925157205e+01	3.80634562841394430421e+00       -2.004196e+06
-1.51770201662191048797e+01	9.85761577280345413499e+00       -1.985977e+06
-1.28444039985615052757e+01	-5.48586176229180821906e+00       -1.979824e+06
2.14888759654146639377e+01	-3.22247415561129368911e+00       -1.971295e+06
-1.38196597071865632245e+01	1.39814165835719217412e+00       -1.963404e+06
-1.25467882557527659060e+01	-6.06041499549641482503e+00       -1.932426e+06
-1.40896092844193585591e+01	4.13335103962325511873e+00       -1.931664e+06
2.06510085366325419898e+01	1.14072817883729449306e+00       -1.929590e+06
-1.48074260021325319059e+01	9.50364701502714837034e+00       -1.914169e+06
-1.26646536310897204203e+01	-4.00323496806130929571e+00       -1.888103e+06
2.05548934977536852386e+01	3.98736665412734059277e-01       -1.883078e+06
-1.24031060130177142042e+01	-5.31859176972370839565e+00       -1.874816e+06
2.10454945830927186989e+01	-3.63259190984214264120e+00       -1.858226e+06
-1.38783610585611629773e+01	5.51459016061423312749e+00       -1.838866e+06
-1.24107686813970179429e+01	-3.89323210955400655919e+00       -1.828315e+06
-1.35584687836205652900e+01	3.71712026603641909617e+00       -1.827491e+06
-1.19595189701898902968e+01	-6.52647987923712591396e+00       -1.818129e+06
-1.35985949549408768888e+01	4.30208581457764172029e+00       -1.817151e+06
-1.41869959223161785644e+01	8.35586711119040970175e+00       -1.814345e+06
-1.24172853402353240426e+01	-3.41287174980715235506e+00       -1.813676e+06
-1.36050055742462525643e+01	4.53126812349504426436e+00       -1.811087e+06
2.00898410820157629075e+01	1.24045461141978785591e+00       -1.808598e+06
-1.36147824973559892214e+01	4.68300349539735805138e+00       -1.808286e+06
-1.20453250806690022046e+01	-5.28282103449944351325e+00       -1.795111e+06
-1.16911810916472660438e+01	-7.57429912502659075102e+00       -1.794974e+06
-1.20847934459594927858e+01	-4.91846289990627383304e+00       -1.791528e+06
-1.33366101022013765487e+01	3.97953098641115943224e+00       -1.770744e+06
2.01580858312231789853e+01	-4.22922202735962926567e-01       -1.769152e+06
-1.30398892369858714346e+01	2.21410904092449545288e+00       -1.763797e+06
1.94919721505471414957e+01	3.47014546023447589818e+00       -1.752286e+06
-1.21682981264859222392e+01	-3.10133902010780904135e+00       -1.749536e+06
-1.17394808662104264130e+01	-5.71663940592036468047e+00       -1.743600e+06
-1.25994170442881809890e+01	8.94828276901569186208e-02       -1.738013e+06
-1.26930307893715088596e+01	7.70200209319885420456e-01       -1.736043e+06
-1.11793912628076146376e+01	-8.81104319822610548840e+00       -1.726266e+06
-1.10066893040177973262e+01	-9.65694972735104961714e+00       -1.717560e+06
-1.34739968785487285174e+01	6.60258407509124722878e+00       -1.716653e+06
1.93283945754022106200e+01	3.38784361438930137211e+00       -1.714717e+06
-1.16362078991875819156e+01	-5.14388000268742828780e+00       -1.702904e+06
-1.13476215878364694589e+01	-6.78266490930554599714e+00       -1.695311e+06
-1.17097193296405386320e+01	-4.23691527979034709972e+00       -1.689036e+06
-1.23782980979962538015e+01	2.77474686641063339465e-01       -1.685105e+06
-1.25055537118842270417e+01	1.38361053756725738140e+00       -1.676776e+06
-1.11507925774193665802e+01	-7.48383449878684459122e+00       -1.676739e+06
-1.09034287764694965972e+01	-9.05425844393327317050e+00       -1.676007e+06
-1.12690398718263082856e+01	-6.38672007986477208163e+00       -1.665976e+06
-1.07778967314181066683e+01	-8.22989105151360256230e+00       -1.623270e+06
-1.22139844746375949569e+01	1.18382485922830404945e+00       -1.622351e+06
-1.12839949926347742348e+01	-4.73324566107511834900e+00       -1.616246e+06
-1.18326681395976436306e+01	-3.55604062642320029042e-01       -1.591796e+06
-1.09548985568994226014e+01	-5.99168070807735997363e+00       -1.588495e+06
-1.13711151916931960670e+01	-2.92379155040205462868e+00       -1.577334e+06
-1.16478255835820601050e+01	-1.07011082701174942144e+00       -1.576195e+06
-1.08429610132256790678e+01	-6.11838162700190046905e+00       -1.569695e+06
2.01324079492419407700e+01	-6.73015818175719449101e+00       -1.567904e+06
-1.23614569341102722433e+01	4.02464922965676397126e+00       -1.565340e+06
-1.27836548473758924160e+01	7.13880350192107471230e+00       -1.557189e+06
1.90155164923217263606e+01	-1.59635999736805089810e-01       -1.539364e+06
-1.03239265928025609753e+01	-8.26011828098660316755e+00       -1.531952e+06
-1.02131329506096513171e+01	-8.96394209462377666853e+00       -1.531706e+06
-1.03572365449978907037e+01	-8.00507937866878904742e+00       -1.530684e+06
-1.21357935426911112131e+01	3.69283907934602240175e+00       -1.529839e+06
-1.11490622446818754554e+01	-2.72911970957870098076e+00       -1.526513e+06
-1.16335053115341260366e+01	1.09106090067422178969e+00       -1.507516e+06
1.78156407165690531258e+01	6.61656826844611156702e+00       -1.505181e+06
-1.06192649740275442127e+01	-5.19440624919716231744e+00       -1.496283e+06
-1.14350332785422352799e+01	1.83217166589403068766e-01       -1.495323e+06
-1.27146188256169310193e+01	8.84672147961882515688e+00       -1.493090e+06
-1.10601598797391549311e+01	-2.02139914548654031634e+00       -1.487359e+06
-1.02663414076238925787e+01	-7.12742434473702335396e+00       -1.485545e+06
1.90876015152592479751e+01	-2.57591111472574185726e+00       -1.481778e+06
-9.79841778161758369947e+00	-9.52662271124824400204e+00       -1.466953e+06
-9.97968073368106800558e+00	-8.13090485056185841017e+00       -1.459842e+06
-1.14978484275524088787e+01	1.81712967978068862251e+00       -1.459161e+06
-1.21798936448146850609e+01	6.48395862851540094596e+00       -1.456404e+06
1.84948774240238904554e+01	5.07258840054911175343e-01       -1.455987e+06
-1.03661115177864218140e+01	-5.47849023044502292379e+00       -1.455090e+06
-1.24993766094482339213e+01	8.91861812077956983558e+00       -1.448756e+06
1.95303916765251166510e+01	-6.80134500816185294525e+00       -1.446200e+06
-1.23663523109701163349e+01	8.24073431207463613646e+00       -1.442239e+06
-1.25310427972048952228e+01	9.81023233162860286427e+00       -1.429551e+06
1.69730390630914769190e+01	9.44854922378408979000e+00       -1.425702e+06
1.72718682450318041788e+01	7.51290206375565539076e+00       -1.425608e+06
1.69930174905297235455e+01	8.95204299623148713749e+00       -1.414708e+06
-1.04360422867503661593e+01	-3.64238253061769956531e+00       -1.413905e+06
-9.96110489720791747459e+00	-6.42822901096838705826e+00       -1.405071e+06
-1.17664032608753217346e+01	5.53863155150019803585e+00       -1.403441e+06
-9.75824679612196810297e+00	-7.67877016512943111337e+00       -1.403356e+06
-9.98896073787540217381e+00	-5.98118314542501749997e+00       -1.397162e+06
1.91508815813337633926e+01	-6.04743069029297153349e+00       -1.394330e+06
-1.16578070814482082085e+01	5.13797633709561463178e+00       -1.394033e+06
-1.04475412309502377894e+01	-2.64258504888659651044e+00       -1.386783e+06
-1.15335757885942449263e+01	4.79543739818910363937e+00       -1.380046e+06
1.70752434508855941431e+01	6.93042229401527976052e+00       -1.370777e+06
-9.84435818194758915922e+00	-5.26389225620354128665e+00       -1.348720e+06
1.93137276819211400891e+01	-9.54828431218290063498e+00       -1.328593e+06
-9.89799774268656840093e+00	-3.92974275955943852523e+00       -1.320353e+06
-1.03827228133604716476e+01	-5.63296230720497836941e-01       -1.314975e+06
-1.09797926874359745852e+01	3.44264187120186093694e+00       -1.313844e+06
-9.13047442883904381006e+00	-8.57489095965035019731e+00       -1.311329e+06
-1.14448827258343079905e+01	6.77756469045362130998e+00       -1.308217e+06
-1.01025059798317347060e+01	-2.02421305341531532207e+00       -1.304206e+06
1.90319475760020750954e+01	-8.55560535692218238069e+00       -1.303056e+06
-9.66679578986398269080e+00	-4.76251489841211572696e+00       -1.301219e+06
-8.92429418397222207204e+00	-9.54077309314986798938e+00       -1.301128e+06
-1.17747818036842080147e+01	9.39365063430536828548e+00       -1.298154e+06
-1.00752629409603216004e+01	-1.93933197195778150856e+00       -1.296781e+06
-1.10665150907847049666e+01	4.67004151370821674050e+00       -1.296015e+06
-9.00086911017243629374e+00	-8.45706204920270643299e+00       -1.284056e+06
1.64745417926881607684e+01	7.75030586444004132574e+00       -1.282318e+06
1.69813686577639160191e+01	4.14527612436580028543e+00       -1.273831e+06
1.75952729826619780340e+01	-1.32108292585182418577e-01       -1.267785e+06
-1.11881098970196966036e+01	6.59552689427169092085e+00       -1.265975e+06
1.86679633917592120440e+01	-7.49144749566954093467e+00       -1.264752e+06
1.74015648638664792713e+01	9.92821508623894954937e-01       -1.263312e+06
-9.78755611098654476621e+00	-2.25029451187874540707e+00       -1.252824e+06
-8.70900602254820910275e+00	-9.20928931520729321392e+00       -1.252308e+06
-1.01061596804575408726e+01	2.21259991257252153218e-02       -1.247970e+06
-1.07009443830139687748e+01	4.03271967896158400890e+00       -1.246571e+06
-1.03229764920619722091e+01	1.60668626335802500193e+00       -1.243934e+06
1.79129243383153351488e+01	-3.24696225035924213032e+00       -1.241094e+06
-9.85552628823400489466e+00	-1.36325874455358486692e+00       -1.240666e+06
-9.54292665173806753387e+00	-3.37869590265265973272e+00       -1.239793e+06
-8.84168379648889946054e+00	-7.83689232028362336990e+00       -1.237573e+06
1.85447040523166215564e+01	-7.82275311168829112773e+00       -1.233721e+06
1.59971896461508613640e+01	8.98830893732709768074e+00       -1.230479e+06
-1.05631345334044386419e+01	3.70792157279654954749e+00       -1.230458e+06
-9.34307870343000068658e+00	-4.16488607476555117159e+00       -1.225555e+06
-9.55996462566920079951e+00	-2.46300665633497928297e+00       -1.217688e+06
-8.40152068544894525814e+00	-9.75087738095154499263e+00       -1.212353e+06
-8.51937386713760602674e+00	-8.67737785700179387050e+00       -1.203413e+06
1.74899283637980254014e+01	-2.04069626440447660087e+00       -1.197496e+06
-8.86943961259882662773e+00	-6.13938756998103407625e+00       -1.195455e+06
1.68192319287826848040e+01	2.19909651649567816634e+00       -1.191474e+06
-9.91683527459709246443e+00	1.03858175522632834031e+00       -1.186663e+06
-9.21209553179454232463e+00	-3.48580306979407872348e+00       -1.183729e+06
-9.96725653895882857114e+00	1.49056426270455055771e+00       -1.183545e+06
-9.63225921266086615447e+00	-4.52713118246922618937e-01       -1.176258e+06
-8.73392614750493478937e+00	-6.30990981769833059190e+00       -1.176225e+06
-8.15132854979948540119e+00	-9.84533417890316542298e+00       -1.170821e+06
-1.10760255331807648815e+01	9.65584932600589596063e+00       -1.165813e+06
-8.51344131104824874967e+00	-7.09710519156625174730e+00       -1.159042e+06
1.59542826081478050781e+01	6.57077614758026218311e+00       -1.156788e+06
-8.05781380450866535625e+00	-9.43090368260198275152e+00       -1.143245e+06
-9.28221195554890776691e+00	-1.16602498554667022290e+00       -1.134157e+06
-1.01116227152118849375e+01	4.71635476736009628951e+00       -1.124683e+06
-9.35514687411951761931e+00	-1.92516062154147515884e-01       -1.121277e+06
-7.99268060844228589445e+00	-9.00775730699778698352e+00       -1.120625e+06
-8.26463471043791386705e+00	-7.22349320165889174916e+00       -1.119465e+06
1.56355907464205348134e+01	7.19524454743999530848e+00       -1.118370e+06
-9.56738385837846472270e+00	1.32530578594462244979e+00       -1.118352e+06
-9.55769309730528426883e+00	1.31257100310554974953e+00       -1.117020e+06
1.75318190718683126761e+01	-5.59601309280902370347e+00       -1.113263e+06
-9.31158606997489002310e+00	1.73488886125867658450e-02       -1.108384e+06
-7.87441556892474636697e+00	-8.66759164792372160946e+00       -1.091450e+06
-8.19565702905359039221e+00	-6.56819251366158152194e+00       -1.090396e+06
1.51884324869163549465e+01	8.24881040214747685013e+00       -1.070249e+06
-9.33412803640144872475e+00	1.79839399789729448287e+00       -1.066782e+06
1.75002891383540521986e+01	-7.89342091356999553398e+00       -1.051478e+06
1.67934966774543070755e+01	-3.16061657437823706474e+00       -1.049408e+06
-7.67329659216055404158e+00	-7.89618704982147789906e+00       -1.037754e+06
-8.13162008608931330400e+00	-4.94493160594601022240e+00       -1.037713e+06
-7.99608800881129155869e+00	-5.81942375597496219797e+00       -1.037678e+06
1.53339343485510006815e+01	5.90819673954808521898e+00       -1.034386e+06
-8.91747344138529385305e+00	4.10153734228807742568e-01       -1.032351e+06
-7.30210238023468516388e+00	-9.95522931172863501104e+00       -1.029856e+06
1.66075996723900409791e+01	-2.87580864590606211095e+00       -1.025699e+06
-9.42645174157824783379e+00	4.18111173548941739142e+00       -1.023035e+06
-8.76809227743701136149e+00	-8.54861915009479389482e-02       -1.020140e+06
-9.90932226626160073124e+00	7.58715623505155978279e+00       -1.019682e+06
1.49157651147335705843e+01	7.92791202151955332056e+00       -1.016936e+06
-9.08657746804329313761e+00	2.15898219134204616410e+00       -1.016876e+06
-7.85884353495297904857e+00	-5.83624018097216268330e+00       -1.015596e+06
-9.82142283059258325295e+00	7.54613683900797305171e+00       -1.006340e+06
-8.39973527510205286717e+00	-1.77518170068242442383e+00       -1.001973e+06
1.73469864635519854801e+01	-9.01873763050520338425e+00       -9.996889e+05
1.47329784578145925877e+01	8.39958302464594908088e+00       -9.991254e+05
1.65238731951625048566e+01	-3.42137616696758328771e+00       -9.988829e+05
-9.37187571976747690883e+00	4.88453377745419459188e+00       -9.971269e+05
1.53266950575561935466e+01	4.33091026056600636451e+00       -9.937721e+05
-9.11769355487325405818e+00	3.40106895400200226476e+00       -9.917328e+05
-9.13002977456239861453e+00	3.55005287005873615414e+00       -9.901357e+05
-7.33353786280192920799e+00	-8.15686902341644071157e+00       -9.890804e+05
-7.62422763108806034182e+00	-6.13013177228242689409e+00       -9.849990e+05
-9.91680920307813984493e+00	9.18683836386676588859e+00       -9.830232e+05
-8.82472952876335980932e+00	2.08554384142094795251e+00       -9.762984e+05
-9.82926852919891658189e+00	9.01375723124531091912e+00       -9.730502e+05
-8.72925367782829830787e+00	1.69130475914346867228e+00       -9.705035e+05
-8.50875569077063964585e+00	3.82835124746545352181e-01       -9.668041e+05
-7.21472570453402006763e+00	-7.91166109314303689359e+00       -9.639593e+05
-8.50627123617053726434e+00	4.91962656755300375977e-01       -9.637817e+05
1.65997399932321449967e+01	-5.47252170561761897005e+00       -9.626163e+05
1.51732265998188520228e+01	4.02367574081474721481e+00       -9.616689e+05
-9.47643122296778273039e+00	7.18419540935531308889e+00       -9.594947e+05
-9.64505461134707609006e+00	8.35619809187411455298e+00       -9.590110e+05
-8.48405827638316445416e+00	6.22188965008445893368e-01       -9.571283e+05
1.42286516337495889672e+01	9.91890030766612440516e+00       -9.563321e+05
-8.74357578178130445679e+00	3.07165002879141457726e+00       -9.399934e+05
-7.50174499946353190438e+00	-4.85887810862083213692e+00       -9.343378e+05
1.67075595343010121496e+01	-7.57495815886599732636e+00       -9.313135e+05
-7.70718935167478669257e+00	-3.32579535894227262816e+00       -9.295169e+05
-7.62733753733241215400e+00	-3.70038469377755907530e+00       -9.260443e+05
1.49814540648882683627e+01	3.66034556729309823453e+00       -9.227918e+05
1.67065100928167389327e+01	-7.94692345602843275287e+00       -9.227531e+05
1.54544085298876439083e+01	4.79899375327793364931e-01       -9.214639e+05
-7.72597076814321148674e+00	-2.77046534526057097736e+00       -9.191700e+05
-8.96026244275009453588e+00	5.43612011076782764007e+00       -9.189209e+05
1.60514831061860903105e+01	-3.69862508686072111175e+00       -9.175068e+05
-9.48625997129040143818e+00	9.12578087715981212114e+00       -9.165494e+05
-7.10396533424959208958e+00	-6.66713852640179638342e+00       -9.161085e+05
1.63807754111446541856e+01	-6.05448482248749009216e+00       -9.149268e+05
-7.82375133715105164356e+00	-1.94076306510218721257e+00       -9.146442e+05
-7.20683755002396253531e+00	-5.90322093327168584409e+00       -9.136338e+05
-7.73750657303080480176e+00	-1.97622571492550580530e+00       -9.021624e+05
1.54572998949139481795e+01	-7.72652183243799584034e-01       -8.929224e+05
1.48413143088651402479e+01	3.10151464555976152937e+00       -8.880656e+05
-9.25206297549945944070e+00	9.26630568609968285898e+00       -8.775396e+05
-9.28942704025748433594e+00	9.54321291885049305392e+00       -8.771095e+05
-7.46365674478285434645e+00	-2.67728858400864266898e+00       -8.767124e+05
1.43228448532219445610e+01	5.87192159586554751627e+00       -8.736900e+05
-9.28666544470969057556e+00	9.83865992420546753294e+00       -8.702174e+05
-8.83542445195528181046e+00	6.81500184293820510106e+00       -8.686897e+05
-7.25300801006806050708e+00	-3.65637250506439759334e+00       -8.675986e+05
-6.41386076632703083789e+00	-9.01667528540394513925e+00       -8.669624e+05
-8.90914902058511160021e+00	7.45852641768103818976e+00       -8.655734e+05
1.63372901689470957365e+01	-8.05174219391274981206e+00       -8.640174e+05
-8.21422247093259372264e+00	2.96251197758867768073e+00       -8.611163e+05
-7.66436866435174657397e+00	-6.82824452402400527973e-01       -8.610536e+05
-7.81664406852756599164e+00	3.24941276958433000743e-01       -8.609761e+05
-6.85204515412318571066e+00	-5.87623355624780074891e+00       -8.589447e+05
1.60572795900207268005e+01	-6.37844736129565692551e+00       -8.584401e+05
1.61653357664416859052e+01	-7.12827233650506020268e+00       -8.582907e+05
-9.11678855875625515637e+00	9.92947461509139017721e+00       -8.428290e+05
-8.29258529349040784950e+00	4.48394873254288484077e+00       -8.389652e+05
-6.69186345207385979705e+00	-5.99110201300229849863e+00       -8.377329e+05
-6.40798487531350247082e+00	-7.73724618867724434068e+00       -8.360892e+05
1.63186608493023648236e+01	-9.35540979358176372216e+00       -8.332846e+05
-6.94828909173433650892e+00	-3.82462906460080542814e+00       -8.260510e+05
-8.53115693869700919549e+00	6.77138360723680943210e+00       -8.243224e+05
1.37480076659848258203e+01	7.31686855659405388508e+00       -8.212880e+05
-7.47917631219466194636e+00	-1.05761016069799484995e-01       -8.205235e+05
-8.08082740605105342979e+00	3.91292044726527254994e+00       -8.202399e+05
-6.79626907715694894563e+00	-4.53183787736326593176e+00       -8.197599e+05
-7.85706043048530489159e+00	2.47443364367995455311e+00       -8.189198e+05
1.51262184690436978229e+01	-1.87801019992559492522e+00       -8.186054e+05
-7.82847935605228606448e+00	2.30658441379628698087e+00       -8.184172e+05
-8.89389797624943945209e+00	9.55832649566727177159e+00       -8.179064e+05
-6.56453286369590571780e+00	-5.76904182015811350936e+00       -8.139283e+05
-6.49085584322074637953e+00	-6.17517552686264981077e+00       -8.124029e+05
1.40613226670530409024e+01	4.74013792757503349407e+00       -8.090122e+05
-7.85992008395374419649e+00	3.01859536145062801182e+00       -8.074411e+05
1.38427621332610932825e+01	6.05397708701844816659e+00       -8.066025e+05
1.55016631260532360415e+01	-5.09239924559929413306e+00       -8.041794e+05
1.41520744069497901307e+01	3.92646286684023504421e+00       -8.041014e+05
-8.13886052067227794282e+00	5.15290502199554900642e+00       -8.018668e+05
-8.52995585115731813630e+00	7.88561500368898204982e+00       -8.003470e+05
1.34162824842672101511e+01	8.51021996967726579442e+00       -7.999934e+05
-7.84381849137313746922e+00	3.36934150788252795294e+00       -7.975030e+05
-6.58281855435218510308e+00	-4.86447762053210119859e+00       -7.961916e+05
-7.54839058713422872415e+00	1.50673116003684826048e+00       -7.951330e+05
-5.90046340831960058892e+00	-9.14956574279762691049e+00       -7.944719e+05
-8.55067034465901976148e+00	8.40019760261883696728e+00       -7.925043e+05
-6.84957600947172728922e+00	-2.87940260506879575075e+00       -7.905032e+05
1.42985246264071292899e+01	2.21148977659077683455e+00       -7.875548e+05
-6.75899676121120407402e+00	-3.29604525655198710155e+00       -7.866859e+05
-6.81693276642058254566e+00	-2.89521999732410328932e+00       -7.861577e+05
-8.27128505444779094091e+00	6.85669327773934522696e+00       -7.847694e+05
